 (5.000000000000000000e-01+0.000000000000000000e+00j)  (1.061920821666717529e-01+3.874074081977596506e-06j)
 (5.101010101010100550e-01+0.000000000000000000e+00j)  (1.203339993953704834e-01+1.995303762214462040e-07j)
 (5.202020202020202211e-01+0.000000000000000000e+00j)  (1.358771771192550659e-01+2.303444034623680636e-06j)
 (5.303030303030302761e-01+0.000000000000000000e+00j)  (1.529095172882080078e-01+7.647638994967564940e-06j)
 (5.404040404040404422e-01+0.000000000000000000e+00j)  (1.715007424354553223e-01+4.676530352298868820e-06j)
 (5.505050505050504972e-01+0.000000000000000000e+00j)  (1.917612552642822266e-01+5.182979748497018591e-06j)
 (5.606060606060605522e-01+0.000000000000000000e+00j)  (2.138019055128097534e-01+6.803003543609520420e-06j)
 (5.707070707070707183e-01+0.000000000000000000e+00j)  (2.377786636352539062e-01+7.985733645909931511e-06j)
 (5.808080808080807733e-01+0.000000000000000000e+00j)  (2.638795077800750732e-01+6.143905011413153261e-06j)
 (5.909090909090909394e-01+0.000000000000000000e+00j)  (2.922960817813873291e-01+1.368197263218462467e-05j)
 (6.010101010101009944e-01+0.000000000000000000e+00j)  (3.232465088367462158e-01+1.651676393521483988e-05j)
 (6.111111111111111605e-01+0.000000000000000000e+00j)  (3.568710982799530029e-01+1.110806624637916684e-05j)
 (6.212121212121212155e-01+0.000000000000000000e+00j)  (3.932984471321105957e-01+1.289724696107441559e-05j)
 (6.313131313131312705e-01+0.000000000000000000e+00j)  (4.325494170188903809e-01+7.727935553702991456e-06j)
 (6.414141414141414366e-01+0.000000000000000000e+00j)  (4.745740294456481934e-01+2.325708555872552097e-05j)
 (6.515151515151514916e-01+0.000000000000000000e+00j)  (5.192178487777709961e-01+2.142777339031454176e-05j)
 (6.616161616161616577e-01+0.000000000000000000e+00j)  (5.663004517555236816e-01+1.292828437726711854e-05j)
 (6.717171717171717127e-01+0.000000000000000000e+00j)  (6.155375242233276367e-01+1.888951192086096853e-05j)
 (6.818181818181818787e-01+0.000000000000000000e+00j)  (6.666575670242309570e-01+2.408268301223870367e-05j)
 (6.919191919191919338e-01+0.000000000000000000e+00j)  (7.194381356239318848e-01+3.852942973026074469e-05j)
 (7.020202020202019888e-01+0.000000000000000000e+00j)  (7.736068367958068848e-01+3.178981569362804294e-05j)
 (7.121212121212121549e-01+0.000000000000000000e+00j)  (8.289225697517395020e-01+1.405230977979954332e-05j)
 (7.222222222222222099e-01+0.000000000000000000e+00j)  (8.851935267448425293e-01+5.164838512428104877e-05j)
 (7.323232323232323759e-01+0.000000000000000000e+00j)  (9.422825574874877930e-01+4.394479037728160620e-05j)
