5.000000000000000000e-01 1.308617356850914398e+24
5.101010101010100550e-01 1.385203338328561878e+24
5.202020202020202211e-01 7.806753605138310412e+23
5.303030303030302761e-01 1.086640984055721836e+24
5.404040404040404422e-01 1.454588172088434991e+24
5.505050505050504972e-01 1.497221768176915433e+24
5.606060606060605522e-01 1.499693631882792513e+24
5.707070707070707183e-01 9.734642283832085892e+23
5.808080808080807733e-01 1.002210380545541295e+24
5.909090909090909394e-01 1.157910700360439068e+24
6.010101010101009944e-01 1.246483967009454125e+24
6.111111111111111605e-01 1.364341367817889057e+24
6.212121212121212155e-01 1.406803466832559231e+24
6.313131313131312705e-01 1.440478718715056397e+24
6.414141414141414366e-01 1.041424051163387639e+24
6.515151515151514916e-01 1.041230648580989841e+24
6.616161616161616577e-01 9.655113758444305588e+23
6.717171717171717127e-01 1.438618912212937477e+24
6.818181818181818787e-01 1.404931987000206167e+24
6.919191919191919338e-01 1.115124053942222067e+24
7.020202020202019888e-01 1.252969582818431867e+24
7.121212121212121549e-01 1.207643770901506361e+24
7.222222222222222099e-01 1.195045149102321003e+24
7.323232323232323759e-01 1.880096335332931701e+24
7.424242424242424310e-01 1.524626135880667882e+24
7.525252525252525970e-01 1.573455388019717445e+24
7.626262626262626521e-01 1.918291471859051934e+24
7.727272727272727071e-01 1.458586215636035384e+24
7.828282828282828731e-01 1.494355605316462812e+24
7.929292929292929282e-01 1.492836054773390987e+24
8.030303030303029832e-01 1.277368860620426570e+24
8.131313131313131493e-01 1.535607857327236176e+24
8.232323232323233153e-01 2.093279447870081878e+24
8.333333333333333703e-01 1.666538235076408146e+24
8.434343434343434254e-01 1.603936326758513265e+24
8.535353535353535914e-01 1.089663223664860610e+24
8.636363636363636465e-01 1.417755932895948126e+24
8.737373737373737015e-01 1.308893625666455814e+24
8.838383838383838675e-01 1.243663632778809626e+24
8.939393939393940336e-01 1.726740193167275798e+24
9.040404040404040886e-01 1.943270525062675805e+24
9.141414141414141437e-01 1.234480324764239938e+24
9.242424242424243097e-01 1.424627489178593010e+24
9.343434343434343647e-01 1.244387091022950422e+24
9.444444444444444198e-01 1.343543096220345765e+24
9.545454545454545858e-01 1.431828925126743528e+24
9.646464646464647519e-01 1.511283807653417070e+24
9.747474747474748069e-01 1.192809201959324099e+24
9.848484848484848619e-01 1.464872231909528066e+24
9.949494949494950280e-01 1.049392324027289786e+24
1.005050505050505194e+00 1.609500758285310136e+24
1.015151515151515138e+00 1.173578399204887853e+24
1.025252525252525304e+00 1.473053795251782479e+24
1.035353535353535470e+00 1.248061884203696671e+24
1.045454545454545414e+00 1.333447971410820137e+24
1.055555555555555580e+00 1.431148701439025488e+24
1.065656565656565746e+00 1.341816308036820860e+24
1.075757575757575690e+00 1.200010782022662693e+24
1.085858585858585856e+00 1.063957037279800008e+24
1.095959595959596022e+00 9.484889221744746908e+23
1.106060606060605966e+00 1.034343599915626802e+24
1.116161616161616355e+00 8.912304447424623563e+23
1.126262626262626299e+00 6.455066991985362259e+23
1.136363636363636465e+00 5.766997313140502760e+23
1.146464646464646631e+00 6.573401414066328274e+23
1.156565656565656575e+00 5.453643336251527062e+23
1.166666666666666741e+00 5.507164114223198036e+23
1.176767676767676907e+00 5.749142161913844597e+23
1.186868686868686851e+00 8.673400376695635009e+23
1.196969696969697017e+00 5.199550965851224057e+23
1.207070707070707183e+00 4.470826752738135806e+23
1.217171717171717127e+00 3.911778357746007414e+23
1.227272727272727293e+00 4.603007762089430053e+23
1.237373737373737459e+00 3.592920982112384970e+23
1.247474747474747403e+00 3.044586110201815703e+23
1.257575757575757791e+00 2.805130258446481715e+23
1.267676767676767735e+00 2.658462610245817341e+23
1.277777777777777679e+00 2.543602264917404927e+23
1.287878787878788067e+00 2.161181084143075302e+23
1.297979797979798011e+00 1.771119096240948893e+23
1.308080808080808177e+00 2.027271593254796258e+23
1.318181818181818343e+00 2.587693405989287557e+23
1.328282828282828287e+00 2.317962015666962862e+23
1.338383838383838453e+00 2.228558897736210008e+23
1.348484848484848619e+00 1.802296435597324268e+23
1.358585858585858563e+00 1.471798155646874566e+23
1.368686868686868729e+00 1.652968240880794500e+23
1.378787878787878896e+00 1.211706720326936418e+23
1.388888888888888840e+00 1.150423267821552014e+23
1.398989898989899228e+00 7.280137702718705553e+22
1.409090909090909172e+00 9.140966071593075946e+22
1.419191919191919116e+00 8.046599468621374685e+22
1.429292929292929504e+00 6.993786678691495517e+22
1.439393939393939448e+00 7.774582051128196727e+22
1.449494949494949614e+00 6.861806439811589446e+22
1.459595959595959780e+00 5.642999524456125799e+22
1.469696969696969724e+00 4.488678751445054810e+22
1.479797979797979890e+00 4.622056907649296682e+22
1.489898989898990056e+00 3.676287700282591779e+22
1.500000000000000000e+00 4.190707089299340683e+22
