 (5.000000000000000000e-01+0.000000000000000000e+00j)  (-2.238178376445591552e+18-5.021737610012262400e+17j)
 (5.101010101010100550e-01+0.000000000000000000e+00j)  (1.591318780833693696e+18+1.507097564535586816e+18j)
 (5.202020202020202211e-01+0.000000000000000000e+00j)  (-3.581973862683770880e+17-2.073905429380857856e+18j)
 (5.303030303030302761e-01+0.000000000000000000e+00j)  (-9.572856068350935040e+17+2.061503350536404992e+18j)
 (5.404040404040404422e-01+0.000000000000000000e+00j)  (2.124357345055080448e+18-1.385241577047195648e+18j)
 (5.505050505050504972e-01+0.000000000000000000e+00j)  (-2.683265218854780928e+18+3.377232428086067200e+17j)
 (5.606060606060605522e-01+0.000000000000000000e+00j)  (2.480443806437081088e+18+8.638377699930275840e+17j)
 (5.707070707070707183e-01+0.000000000000000000e+00j)  (-1.576838625012744192e+18-1.875466945189380096e+18j)
 (5.808080808080807733e-01+0.000000000000000000e+00j)  (2.050030496456376320e+17+2.354258079597461504e+18j)
 (5.909090909090909394e-01+0.000000000000000000e+00j)  (1.207666325992767488e+18-2.212334218195763200e+18j)
 (6.010101010101009944e-01+0.000000000000000000e+00j)  (-2.349592851760807936e+18+1.451759831504388096e+18j)
 (6.111111111111111605e-01+0.000000000000000000e+00j)  (2.929022560337133568e+18-3.110834848168673280e+17j)
 (6.212121212121212155e-01+0.000000000000000000e+00j)  (-2.776989514151755776e+18-1.014286488642256896e+18j)
 (6.313131313131312705e-01+0.000000000000000000e+00j)  (1.795289182902419456e+18+2.144325438288166912e+18j)
 (6.414141414141414366e-01+0.000000000000000000e+00j)  (-4.121174021347737600e+17-2.724386129099882496e+18j)
 (6.515151515151514916e-01+0.000000000000000000e+00j)  (-1.113390556894986240e+18+2.560109471183405056e+18j)
 (6.616161616161616577e-01+0.000000000000000000e+00j)  (2.494896886784196608e+18-1.876732757950857216e+18j)
 (6.717171717171717127e-01+0.000000000000000000e+00j)  (-3.223112508831170560e+18+5.527366242706391040e+17j)
 (6.818181818181818787e-01+0.000000000000000000e+00j)  (3.142371521712881664e+18+9.065056243789332480e+17j)
 (6.919191919191919338e-01+0.000000000000000000e+00j)  (-2.317708938700652544e+18-2.131755271603617792e+18j)
 (7.020202020202019888e-01+0.000000000000000000e+00j)  (9.672638810155909120e+17+2.929865885755637760e+18j)
 (7.121212121212121549e-01+0.000000000000000000e+00j)  (7.650482307853189120e+17-3.051182975107465216e+18j)
 (7.222222222222222099e-01+0.000000000000000000e+00j)  (-2.263349633579220992e+18+2.402346869905686528e+18j)
 (7.323232323232323759e-01+0.000000000000000000e+00j)  (3.309090194954649600e+18-1.138769621726265344e+18j)
 (7.424242424242424310e-01+0.000000000000000000e+00j)  (-3.542851864577966080e+18-3.938081627103559680e+17j)
 (7.525252525252525970e-01+0.000000000000000000e+00j)  (3.097265431572905984e+18+1.835307145545908224e+18j)
 (7.626262626262626521e-01+0.000000000000000000e+00j)  (-1.819624673759985664e+18-2.863980400240230400e+18j)
 (7.727272727272727071e-01+0.000000000000000000e+00j)  (2.681028880923361280e+17+3.247792146828230656e+18j)
 (7.828282828282828731e-01+0.000000000000000000e+00j)  (1.335556295855439872e+18-2.922848252791357440e+18j)
