 (5.000000000000000000e-01+0.000000000000000000e+00j)  (-3.957470720000000000e+08-4.641483520000000000e+08j)
 (5.101010101010100550e-01+0.000000000000000000e+00j)  (1.616449440000000000e+08+4.783781120000000000e+08j)
 (5.202020202020202211e-01+0.000000000000000000e+00j)  (1.116196800000000000e+08-3.347741760000000000e+08j)
 (5.303030303030302761e-01+0.000000000000000000e+00j)  (-3.802121600000000000e+08+1.301073040000000000e+08j)
 (5.404040404040404422e-01+0.000000000000000000e+00j)  (4.960365760000000000e+08+1.163716160000000000e+08j)
 (5.505050505050504972e-01+0.000000000000000000e+00j)  (-5.294831040000000000e+08-3.538091840000000000e+08j)
 (5.606060606060605522e-01+0.000000000000000000e+00j)  (3.836581760000000000e+08+4.624595200000000000e+08j)
 (5.707070707070707183e-01+0.000000000000000000e+00j)  (-1.584790240000000000e+08-4.662307200000000000e+08j)
 (5.808080808080807733e-01+0.000000000000000000e+00j)  (-1.061186000000000000e+08+3.566121280000000000e+08j)
 (5.909090909090909394e-01+0.000000000000000000e+00j)  (3.406976960000000000e+08-1.588601920000000000e+08j)
 (6.010101010101009944e-01+0.000000000000000000e+00j)  (-4.956495680000000000e+08-7.275231200000000000e+07j)
 (6.111111111111111605e-01+0.000000000000000000e+00j)  (4.970357120000000000e+08+2.678133920000000000e+08j)
 (6.212121212121212155e-01+0.000000000000000000e+00j)  (-4.234269440000000000e+08-4.353023680000000000e+08j)
 (6.313131313131312705e-01+0.000000000000000000e+00j)  (2.238988800000000000e+08+4.759915200000000000e+08j)
 (6.414141414141414366e-01+0.000000000000000000e+00j)  (1.498462300000000000e+07-4.077263360000000000e+08j)
 (6.515151515151514916e-01+0.000000000000000000e+00j)  (-2.565873600000000000e+08+2.548795520000000000e+08j)
 (6.616161616161616577e-01+0.000000000000000000e+00j)  (4.463472960000000000e+08-4.623654800000000000e+07j)
 (6.717171717171717127e-01+0.000000000000000000e+00j)  (-4.985991040000000000e+08-1.621972800000000000e+08j)
 (6.818181818181818787e-01+0.000000000000000000e+00j)  (5.021726720000000000e+08+3.620492160000000000e+08j)
 (6.919191919191919338e-01+0.000000000000000000e+00j)  (-3.538505600000000000e+08-4.594008320000000000e+08j)
 (7.020202020202019888e-01+0.000000000000000000e+00j)  (1.668546880000000000e+08+4.968008960000000000e+08j)
 (7.121212121212121549e-01+0.000000000000000000e+00j)  (8.033216000000000000e+07-4.178255360000000000e+08j)
 (7.222222222222222099e-01+0.000000000000000000e+00j)  (-2.788443520000000000e+08+2.423798400000000000e+08j)
 (7.323232323232323759e-01+0.000000000000000000e+00j)  (4.523886720000000000e+08-4.216821600000000000e+07j)
 (7.424242424242424310e-01+0.000000000000000000e+00j)  (-5.234135680000000000e+08-1.632514720000000000e+08j)
 (7.525252525252525970e-01+0.000000000000000000e+00j)  (5.003197120000000000e+08+3.447139520000000000e+08j)
 (7.626262626262626521e-01+0.000000000000000000e+00j)  (-3.975472000000000000e+08-4.586407360000000000e+08j)
 (7.727272727272727071e-01+0.000000000000000000e+00j)  (2.163006880000000000e+08+5.089939200000000000e+08j)
 (7.828282828282828731e-01+0.000000000000000000e+00j)  (-1.174353600000000000e+07-4.401365760000000000e+08j)
 (7.929292929292929282e-01+0.000000000000000000e+00j)  (-2.132213280000000000e+08+3.656831360000000000e+08j)
 (8.030303030303029832e-01+0.000000000000000000e+00j)  (3.741837760000000000e+08-1.813568320000000000e+08j)
 (8.131313131313131493e-01+0.000000000000000000e+00j)  (-4.864640000000000000e+08-4.062808000000000000e+06j)
 (8.232323232323233153e-01+0.000000000000000000e+00j)  (5.245743040000000000e+08+1.897048000000000000e+08j)
 (8.333333333333333703e-01+0.000000000000000000e+00j)  (-4.914019840000000000e+08-3.441611840000000000e+08j)
 (8.434343434343434254e-01+0.000000000000000000e+00j)  (3.997455680000000000e+08+4.628564480000000000e+08j)
 (8.535353535353535914e-01+0.000000000000000000e+00j)  (-2.407112800000000000e+08-4.829698560000000000e+08j)
 (8.636363636363636465e-01+0.000000000000000000e+00j)  (6.911234400000000000e+07+4.652486400000000000e+08j)
 (8.737373737373737015e-01+0.000000000000000000e+00j)  (1.028968320000000000e+08-4.080842560000000000e+08j)
 (8.838383838383838675e-01+0.000000000000000000e+00j)  (-2.840748800000000000e+08+3.117295040000000000e+08j)
 (8.939393939393940336e-01+0.000000000000000000e+00j)  (4.065012160000000000e+08-1.611324960000000000e+08j)
 (9.040404040404040886e-01+0.000000000000000000e+00j)  (-4.920559680000000000e+08+6.101824375000000000e+05j)
 (9.141414141414141437e-01+0.000000000000000000e+00j)  (5.154566720000000000e+08+1.539074720000000000e+08j)
 (9.242424242424243097e-01+0.000000000000000000e+00j)  (-5.080533760000000000e+08-2.933365440000000000e+08j)
 (9.343434343434343647e-01+0.000000000000000000e+00j)  (4.406108160000000000e+08+3.907545920000000000e+08j)
 (9.444444444444444198e-01+0.000000000000000000e+00j)  (-3.430914880000000000e+08-4.757771520000000000e+08j)
 (9.545454545454545858e-01+0.000000000000000000e+00j)  (2.235582400000000000e+08+5.077161600000000000e+08j)
 (9.646464646464647519e-01+0.000000000000000000e+00j)  (-8.547592000000000000e+07-4.870533120000000000e+08j)
 (9.747474747474748069e-01+0.000000000000000000e+00j)  (-5.485983600000000000e+07+4.670836480000000000e+08j)
 (9.848484848484848619e-01+0.000000000000000000e+00j)  (1.725883840000000000e+08-3.857630080000000000e+08j)
 (9.949494949494950280e-01+0.000000000000000000e+00j)  (-2.754168000000000000e+08+3.035277120000000000e+08j)
 (1.005050505050505194e+00+0.000000000000000000e+00j)  (3.776625600000000000e+08-2.143641280000000000e+08j)
 (1.015151515151515138e+00+0.000000000000000000e+00j)  (-4.210997120000000000e+08+1.060868480000000000e+08j)
 (1.025252525252525304e+00+0.000000000000000000e+00j)  (4.773215680000000000e+08-6.437442000000000000e+06j)
 (1.035353535353535470e+00+0.000000000000000000e+00j)  (-5.118025600000000000e+08-9.600019200000000000e+07j)
 (1.045454545454545414e+00+0.000000000000000000e+00j)  (4.986264640000000000e+08+1.826864160000000000e+08j)
 (1.055555555555555580e+00+0.000000000000000000e+00j)  (-4.862271680000000000e+08-2.640790240000000000e+08j)
 (1.065656565656565746e+00+0.000000000000000000e+00j)  (4.321354560000000000e+08+3.163906240000000000e+08j)
 (1.075757575757575690e+00+0.000000000000000000e+00j)  (-3.926697600000000000e+08-3.616761600000000000e+08j)
 (1.085858585858585856e+00+0.000000000000000000e+00j)  (3.382504320000000000e+08+3.827308480000000000e+08j)
 (1.095959595959596022e+00+0.000000000000000000e+00j)  (-2.987824640000000000e+08-4.497982720000000000e+08j)
 (1.106060606060605966e+00+0.000000000000000000e+00j)  (2.476588160000000000e+08+4.579140800000000000e+08j)
 (1.116161616161616355e+00+0.000000000000000000e+00j)  (-1.923556000000000000e+08-4.661780480000000000e+08j)
 (1.126262626262626299e+00+0.000000000000000000e+00j)  (1.453827360000000000e+08+5.023731520000000000e+08j)
 (1.136363636363636465e+00+0.000000000000000000e+00j)  (-9.716558400000000000e+07-5.054873280000000000e+08j)
 (1.146464646464646631e+00+0.000000000000000000e+00j)  (5.396262400000000000e+07+4.923477120000000000e+08j)
 (1.156565656565656575e+00+0.000000000000000000e+00j)  (-2.323734400000000000e+07-4.988830080000000000e+08j)
 (1.166666666666666741e+00+0.000000000000000000e+00j)  (2.572258250000000000e+06+4.609328640000000000e+08j)
 (1.176767676767676907e+00+0.000000000000000000e+00j)  (2.407062400000000000e+07-4.729207040000000000e+08j)
 (1.186868686868686851e+00+0.000000000000000000e+00j)  (-3.879784800000000000e+07+4.801930880000000000e+08j)
 (1.196969696969697017e+00+0.000000000000000000e+00j)  (4.808376800000000000e+07-4.617339200000000000e+08j)
 (1.207070707070707183e+00+0.000000000000000000e+00j)  (-5.571533200000000000e+07+4.895733440000000000e+08j)
