 (5.000000000000000000e-01+0.000000000000000000e+00j)  (1.553012552903965116e-04-4.522309610122121626e-11j)
 (5.101010101010100550e-01+0.000000000000000000e+00j)  (1.423856156179681420e-04+5.319930607150524793e-11j)
 (5.202020202020202211e-01+0.000000000000000000e+00j)  (-5.141516157891601324e-05+4.071188525189839424e-11j)
 (5.303030303030302761e-01+0.000000000000000000e+00j)  (7.797663420205935836e-05+1.073772945558992831e-10j)
 (5.404040404040404422e-01+0.000000000000000000e+00j)  (-2.847588621079921722e-05+2.343588934028417725e-10j)
 (5.505050505050504972e-01+0.000000000000000000e+00j)  (7.957061825436539948e-06+9.914268017663374621e-11j)
 (5.606060606060605522e-01+0.000000000000000000e+00j)  (-5.175424303160980344e-05-2.064630549858392783e-10j)
 (5.707070707070707183e-01+0.000000000000000000e+00j)  (-4.320629159337840974e-06-3.307947318842430207e-11j)
 (5.808080808080807733e-01+0.000000000000000000e+00j)  (-6.230055049627480912e-08+1.133121929619562707e-10j)
 (5.909090909090909394e-01+0.000000000000000000e+00j)  (-7.761151209706440568e-05-2.722034542212981023e-10j)
 (6.010101010101009944e-01+0.000000000000000000e+00j)  (-1.554391201352700591e-04-2.901464069005044166e-10j)
 (6.111111111111111605e-01+0.000000000000000000e+00j)  (6.884765025461092591e-05+1.874340405105812124e-10j)
 (6.212121212121212155e-01+0.000000000000000000e+00j)  (-1.553978800075128675e-04+6.921591078068445313e-11j)
 (6.313131313131312705e-01+0.000000000000000000e+00j)  (-1.553891343064606190e-04-5.137621994499852462e-10j)
 (6.414141414141414366e-01+0.000000000000000000e+00j)  (6.551612023031339049e-05+3.761072564500977933e-10j)
 (6.515151515151514916e-01+0.000000000000000000e+00j)  (-1.554277841933071613e-04+5.443182363173981742e-11j)
 (6.616161616161616577e-01+0.000000000000000000e+00j)  (2.042781055422437930e-08+1.432170874948734962e-11j)
 (6.717171717171717127e-01+0.000000000000000000e+00j)  (5.595135466052170159e-09-2.184063069288200154e-10j)
 (6.818181818181818787e-01+0.000000000000000000e+00j)  (1.447254762751981616e-04-1.792523629529085838e-10j)
