 (6.000000000000000888e-01+0.000000000000000000e+00j)  (5.621504306793212891e+00+3.124774084426462650e-04j)
 (6.080808080808082217e-01+0.000000000000000000e+00j)  (8.193204879760742188e+00+4.564640403259545565e-04j)
 (6.161616161616162435e-01+0.000000000000000000e+00j)  (1.068002510070800781e+01+3.351781633682549000e-04j)
 (6.242424242424243763e-01+0.000000000000000000e+00j)  (1.195037460327148438e+01+1.852093846537172794e-04j)
 (6.323232323232323981e-01+0.000000000000000000e+00j)  (1.244889640808105469e+01+1.437170576537027955e-04j)
 (6.404040404040405310e-01+0.000000000000000000e+00j)  (1.277755451202392578e+01+1.339931186521425843e-04j)
 (6.484848484848485528e-01+0.000000000000000000e+00j)  (1.273679828643798828e+01-2.208100113421096466e-06j)
 (6.565656565656566857e-01+0.000000000000000000e+00j)  (1.176689147949218750e+01-1.184366192319430411e-04j)
 (6.646464646464647075e-01+0.000000000000000000e+00j)  (1.105080223083496094e+01+1.722387096378952265e-04j)
 (6.727272727272728403e-01+0.000000000000000000e+00j)  (1.229490852355957031e+01+5.981607828289270401e-04j)
 (6.808080808080808621e-01+0.000000000000000000e+00j)  (1.479937171936035156e+01+6.400521378964185715e-04j)
 (6.888888888888889950e-01+0.000000000000000000e+00j)  (1.614431762695312500e+01+1.164711793535389006e-04j)
 (6.969696969696970168e-01+0.000000000000000000e+00j)  (1.483045101165771484e+01-3.271012683399021626e-04j)
 (7.050505050505051496e-01+0.000000000000000000e+00j)  (1.327869319915771484e+01+2.273043646709993482e-04j)
 (7.131313131313131715e-01+0.000000000000000000e+00j)  (1.496445560455322266e+01+1.184248481877148151e-03j)
 (7.212121212121213043e-01+0.000000000000000000e+00j)  (1.870052337646484375e+01+1.140596461482346058e-03j)
 (7.292929292929293261e-01+0.000000000000000000e+00j)  (2.045713996887207031e+01+3.528762899804860353e-04j)
 (7.373737373737374590e-01+0.000000000000000000e+00j)  (2.008329963684082031e+01+3.385792660992592573e-04j)
 (7.454545454545454808e-01+0.000000000000000000e+00j)  (2.083245277404785156e+01+1.286837039515376091e-03j)
 (7.535353535353536136e-01+0.000000000000000000e+00j)  (2.429828643798828125e+01+2.171682659536600113e-03j)
 (7.616161616161616355e-01+0.000000000000000000e+00j)  (2.860591506958007812e+01+1.902979100123047829e-03j)
 (7.696969696969697683e-01+0.000000000000000000e+00j)  (3.080302238464355469e+01+9.574664290994405746e-04j)
 (7.777777777777777901e-01+0.000000000000000000e+00j)  (3.056354141235351562e+01+3.384883748367428780e-04j)
 (7.858585858585859230e-01+0.000000000000000000e+00j)  (2.918685722351074219e+01+3.316061920486390591e-04j)
 (7.939393939393939448e-01+0.000000000000000000e+00j)  (2.838466835021972656e+01+1.301862648688256741e-03j)
 (8.020202020202020776e-01+0.000000000000000000e+00j)  (2.966314888000488281e+01+2.505864715203642845e-03j)
 (8.101010101010102105e-01+0.000000000000000000e+00j)  (3.219902420043945312e+01+2.885487396270036697e-03j)
 (8.181818181818182323e-01+0.000000000000000000e+00j)  (3.463615417480468750e+01+3.127178642898797989e-03j)
 (8.262626262626262541e-01+0.000000000000000000e+00j)  (3.683301162719726562e+01+2.904157387092709541e-03j)
 (8.343434343434343869e-01+0.000000000000000000e+00j)  (3.764830780029296875e+01+2.015760401263833046e-03j)
 (8.424242424242425198e-01+0.000000000000000000e+00j)  (3.741807556152343750e+01+2.697387011721730232e-03j)
 (8.505050505050505416e-01+0.000000000000000000e+00j)  (3.786544418334960938e+01+2.992963884025812149e-03j)
 (8.585858585858585634e-01+0.000000000000000000e+00j)  (3.736186981201171875e+01+1.336945802904665470e-03j)
 (8.666666666666666963e-01+0.000000000000000000e+00j)  (3.512149047851562500e+01+2.248592209070920944e-03j)
 (8.747474747474748291e-01+0.000000000000000000e+00j)  (3.493371582031250000e+01+8.324531838297843933e-03j)
 (8.828282828282828509e-01+0.000000000000000000e+00j)  (3.939669418334960938e+01+1.289745420217514038e-02j)
 (8.909090909090908728e-01+0.000000000000000000e+00j)  (4.485027694702148438e+01+1.113114506006240845e-02j)
 (8.989898989898990056e-01+0.000000000000000000e+00j)  (4.742630386352539062e+01+7.350061554461717606e-03j)
 (9.070707070707071384e-01+0.000000000000000000e+00j)  (4.669533920288085938e+01+3.344084136188030243e-03j)
 (9.151515151515151603e-01+0.000000000000000000e+00j)  (4.361880874633789062e+01+6.352147553116083145e-03j)
 (9.232323232323231821e-01+0.000000000000000000e+00j)  (4.336473846435546875e+01+2.257076837122440338e-02j)
 (9.313131313131313149e-01+0.000000000000000000e+00j)  (4.975569152832031250e+01+3.291074186563491821e-02j)
 (9.393939393939394478e-01+0.000000000000000000e+00j)  (5.682211685180664062e+01+1.277810335159301758e-02j)
 (9.474747474747474696e-01+0.000000000000000000e+00j)  (5.789862823486328125e+01-1.894398570060729980e+00j)
 (9.555555555555554914e-01+0.000000000000000000e+00j)  (1.465974884033203125e+02+5.041714096069335938e+01j)
 (9.636363636363636243e-01+0.000000000000000000e+00j)  (-1.514770385742187500e+03+2.394892333984375000e+03j)
 (9.717171717171717571e-01+0.000000000000000000e+00j)  (-3.142516601562500000e+04-2.465274218750000000e+04j)
 (9.797979797979797789e-01+0.000000000000000000e+00j)  (1.983221718750000000e+05-2.127223906250000000e+05j)
 (9.878787878787879118e-01+0.000000000000000000e+00j)  (7.381210000000000000e+05+8.169203750000000000e+05j)
 (9.959595959595959336e-01+0.000000000000000000e+00j)  (-1.728426125000000000e+06+1.311130500000000000e+06j)
 (1.004040404040404066e+00+0.000000000000000000e+00j)  (-1.187849375000000000e+06-1.881484875000000000e+06j)
 (1.012121212121212199e+00+0.000000000000000000e+00j)  (1.055080500000000000e+06-5.457409375000000000e+05j)
 (1.020202020202020332e+00+0.000000000000000000e+00j)  (1.260125234375000000e+05+3.050535937500000000e+05j)
 (1.028282828282828243e+00+0.000000000000000000e+00j)  (-4.545807421875000000e+04+1.436869726562500000e+04j)
 (1.036363636363636376e+00+0.000000000000000000e+00j)  (-7.266889038085937500e+02-3.505967285156250000e+03j)
 (1.044444444444444509e+00+0.000000000000000000e+00j)  (1.966258544921875000e+02-1.885071754455566406e+01j)
 (1.052525252525252419e+00+0.000000000000000000e+00j)  (5.497307205200195312e+01+2.841890573501586914e+00j)
 (1.060606060606060552e+00+0.000000000000000000e+00j)  (4.868661117553710938e+01-3.539896756410598755e-02j)
 (1.068686868686868685e+00+0.000000000000000000e+00j)  (4.108515167236328125e+01-3.123444318771362305e-02j)
 (1.076767676767676818e+00+0.000000000000000000e+00j)  (3.731945800781250000e+01-1.582325249910354614e-02j)
 (1.084848484848484951e+00+0.000000000000000000e+00j)  (3.895841598510742188e+01-3.773326519876718521e-03j)
 (1.092929292929292862e+00+0.000000000000000000e+00j)  (4.150535964965820312e+01-4.344006534665822983e-03j)
 (1.101010101010100994e+00+0.000000000000000000e+00j)  (4.097433090209960938e+01-8.804942481219768524e-03j)
 (1.109090909090908905e+00+0.000000000000000000e+00j)  (3.953672790527343750e+01-7.521877996623516083e-03j)
